trace_name,split,trace_p_arrival_sample,trace_s_arrival_sample,trace_sampling_rate_hz,trace_channel,trace_npts,station_code,station_latitude_deg,station_longitude_deg,source_magnitude,source_depth_km,source_distance_km,source_latitude_deg,source_longitude_deg,event_name,preprocess_method,preprocess_highpass_hz
MYG0010402041508,train,1456,3077,100.0,ZNE,11900,MYG001,38.9015,141.5684,5.3,63.0,140.885,40.143,141.894,0402041508,raw-accel,1.0
IWT0010402041508,train,1422,2233,100.0,ZNE,11900,IWT001,40.4099,141.7191,5.3,63.0,33.19,40.143,141.894,0402041508,raw-accel,1.0
IWT0060402041508,train,1443,2467,100.0,ZNE,11900,IWT006,39.4806,141.9652,5.3,63.0,73.927,40.143,141.894,0402041508,raw-accel,1.0
AKT0060402041508,train,1347,2527,100.0,ZNE,11900,AKT006,40.2152,140.7873,5.3,63.0,94.389,40.143,141.894,0402041508,raw-accel,1.0
IWT0220402041508,train,1260,2285,100.0,ZNE,11900,IWT022,40.1011,141.0523,5.3,63.0,71.739,40.143,141.894,0402041508,raw-accel,1.0
IWT0070402041508,train,1431,2646,100.0,ZNE,11900,IWT007,39.2701,141.8561,5.3,63.0,97.144,40.143,141.894,0402041508,raw-accel,1.0
IWT0240402041508,train,1391,2283,100.0,ZNE,11900,IWT024,40.2632,141.2901,5.3,63.0,53.015,40.143,141.894,0402041508,raw-accel,1.0
IWT0230402041508,train,637,1442,100.0,ZNE,11900,IWT023,40.0366,141.4502,5.3,63.0,39.575,40.143,141.894,0402041508,raw-accel,1.0
HKD0970104230904,test,1363,2043,100.0,ZNE,11900,HKD097,42.6181,143.4209,4.2,55.0,15.93,42.475,143.413,0104230904,raw-accel,1.0
HKD0850104230904,test,1410,2530,100.0,ZNE,11900,HKD085,42.9581,144.0697,4.2,55.0,75.942,42.475,143.413,0104230904,raw-accel,1.0
HKD0950104230904,test,1353,2179,100.0,ZNE,11900,HKD095,42.9311,143.2137,4.2,55.0,53.282,42.475,143.413,0104230904,raw-accel,1.0
HKD0960104230904,test,1420,2148,100.0,ZNE,12000,HKD096,42.6975,143.1356,4.2,55.0,33.593,42.475,143.413,0104230904,raw-accel,1.0
HKD1130104230904,test,742,1473,100.0,ZNE,11900,HKD113,42.1287,143.3153,4.2,55.0,39.347,42.475,143.413,0104230904,raw-accel,1.0
HKD1000104230904,test,744,1391,100.0,ZNE,11900,HKD100,42.2864,143.312,4.2,55.0,22.559,42.475,143.413,0104230904,raw-accel,1.0
FKS0270103310609,train,998,1492,100.0,ZNE,11900,FKS027,37.07,139.6808,4.9,8.0,38.556,36.815,139.387,0103310609,raw-accel,1.0
TCG0100103310609,train,1393,1699,100.0,ZNE,11900,TCG010,36.6347,139.4376,4.9,8.0,20.555,36.815,139.387,0103310609,raw-accel,1.0
GNM0030103310609,train,1003,1428,100.0,ZNE,11900,GNM003,36.6578,139.0784,4.9,8.0,32.594,36.815,139.387,0103310609,raw-accel,1.0
TCG0080103310609,train,722,1323,100.0,ZNE,11900,TCG008,36.56,139.7675,4.9,8.0,44.229,36.815,139.387,0103310609,raw-accel,1.0
IBR0160103310609,train,1250,2673,100.0,ZNE,11900,IBR016,35.9112,140.0494,4.9,8.0,116.728,36.815,139.387,0103310609,raw-accel,1.0
NIG0220103310609,train,740,1400,100.0,ZNE,11900,NIG022,37.0364,138.8462,4.9,8.0,54.024,36.815,139.387,0103310609,raw-accel,1.0
TCG0020103310609,train,860,1393,100.0,ZNE,11900,TCG002,36.99,139.8033,4.9,8.0,41.831,36.815,139.387,0103310609,raw-accel,1.0
TCG0030103310609,train,1165,1567,100.0,ZNE,11900,TCG003,36.8144,139.7153,4.9,8.0,29.234,36.815,139.387,0103310609,raw-accel,1.0
GNM0060103310609,train,572,1393,100.0,ZNE,11900,GNM006,36.5103,138.7523,4.9,8.0,65.995,36.815,139.387,0103310609,raw-accel,1.0
GNM0010103310609,train,1373,1580,100.0,ZNE,11900,GNM001,36.7722,139.2248,4.9,8.0,15.211,36.815,139.387,0103310609,raw-accel,1.0
FKS0250103310609,train,1255,2121,100.0,ZNE,11900,FKS025,37.3077,139.9,4.9,8.0,71.249,36.815,139.387,0103310609,raw-accel,1.0
GNM0020103310609,train,1251,1736,100.0,ZNE,11900,GNM002,36.7819,138.9695,4.9,8.0,37.366,36.815,139.387,0103310609,raw-accel,1.0
TCG0070103310609,train,667,1372,100.0,ZNE,11900,TCG007,36.5692,139.8861,4.9,8.0,52.239,36.815,139.387,0103310609,raw-accel,1.0
FKS0290103310609,train,1386,1677,100.0,ZNE,11900,FKS029,37.0159,139.3801,4.9,8.0,22.354,36.815,139.387,0103310609,raw-accel,1.0
TCG0140103310609,train,386,1328,100.0,ZNE,11900,TCG014,36.545,140.1742,4.9,8.0,76.372,36.815,139.387,0103310609,raw-accel,1.0
YMG0160010031318,train,467,1344,100.0,ZNE,11900,YMG016,34.1699,132.1766,4.2,46.0,66.568,33.878,132.807,0010031318,raw-accel,1.0
EHM0110010031318,train,613,1384,100.0,ZNE,11900,EHM011,33.4496,132.4336,4.2,46.0,58.867,33.878,132.807,0010031318,raw-accel,1.0
EHM0150010031318,train,789,1448,100.0,ZNE,11900,EHM015,33.6105,132.4814,4.2,46.0,42.333,33.878,132.807,0010031318,raw-accel,1.0
EHM0120010031318,train,510,1487,100.0,ZNE,11900,EHM012,33.2217,132.5727,4.2,46.0,76.16,33.878,132.807,0010031318,raw-accel,1.0
EHM0130010031318,train,302,1368,100.0,ZNE,5900,EHM013,33.3924,132.1141,4.2,46.0,83.872,33.878,132.807,0010031318,raw-accel,1.0
EHM0020010031318,train,644,1352,100.0,ZNE,11900,EHM002,33.9216,133.3074,4.2,46.0,46.45,33.878,132.807,0010031318,raw-accel,1.0
EHM0050010031318,train,867,1375,100.0,ZNE,11900,EHM005,33.7974,132.9141,4.2,46.0,13.352,33.878,132.807,0010031318,raw-accel,1.0
EHM0090010031318,train,853,1421,100.0,ZNE,11900,EHM009,33.6324,132.7963,4.2,46.0,27.335,33.878,132.807,0010031318,raw-accel,1.0
KOC0080010031318,train,721,1483,100.0,ZNE,11900,KOC008,33.7758,133.3465,4.2,46.0,51.128,33.878,132.807,0010031318,raw-accel,1.0
IWT0200104050722,train,246,1467,100.0,ZNE,11900,IWT020,39.7841,141.3295,4.3,105.0,55.368,39.415,141.763,0104050722,raw-accel,1.0
MYG0030104050722,train,1354,2739,100.0,ZNE,11900,MYG003,38.7348,141.3106,4.3,105.0,85.146,39.415,141.763,0104050722,raw-accel,1.0
IWT0160104050722,train,1380,2458,100.0,ZNE,11900,IWT016,39.5997,141.6789,4.3,105.0,21.774,39.415,141.763,0104050722,raw-accel,1.0
IWT0110104050722,train,1385,2667,100.0,ZNE,11900,IWT011,39.1454,141.152,4.3,105.0,60.551,39.415,141.763,0104050722,raw-accel,1.0
IWT0180104050722,train,251,1483,100.0,ZNE,11900,IWT018,39.6953,141.1478,4.3,105.0,61.281,39.415,141.763,0104050722,raw-accel,1.0
IWT0090104050722,train,1421,2649,100.0,ZNE,11900,IWT009,39.0187,141.4031,4.3,105.0,53.896,39.415,141.763,0104050722,raw-accel,1.0
IWT0210104050722,train,753,2096,100.0,ZNE,11900,IWT021,39.9203,141.082,4.3,105.0,80.983,39.415,141.763,0104050722,raw-accel,1.0
IWT0190104050722,train,651,1812,100.0,ZNE,11900,IWT019,39.8428,141.7952,4.3,105.0,47.663,39.415,141.763,0104050722,raw-accel,1.0
IWT0170104050722,train,1438,2570,100.0,ZNE,11900,IWT017,39.6336,141.4376,4.3,105.0,37.021,39.415,141.763,0104050722,raw-accel,1.0
IWT0050104050722,train,275,1387,100.0,ZNE,11900,IWT005,39.6472,141.9464,4.3,105.0,30.242,39.415,141.763,0104050722,raw-accel,1.0
MYG0020104050722,train,1408,2763,100.0,ZNE,11900,MYG002,38.7262,141.5109,4.3,105.0,79.645,39.415,141.763,0104050722,raw-accel,1.0
IWT0060104050722,train,539,1627,100.0,ZNE,11900,IWT006,39.4806,141.9652,4.3,105.0,18.837,39.415,141.763,0104050722,raw-accel,1.0
MYG0010104050722,train,1458,2681,100.0,ZNE,11900,MYG001,38.9015,141.5684,4.3,105.0,59.53,39.415,141.763,0104050722,raw-accel,1.0
IWT0130104050722,train,1380,2490,100.0,ZNE,11900,IWT013,39.3367,141.5378,4.3,105.0,21.231,39.415,141.763,0104050722,raw-accel,1.0
IWT0120104050722,train,1430,2655,100.0,ZNE,11900,IWT012,39.3209,141.1378,4.3,105.0,54.769,39.415,141.763,0104050722,raw-accel,1.0
YMG0110503210617,dev,425,1458,100.0,ZNE,6000,YMG011,34.0643,131.0214,3.9,12.0,85.137,33.728,130.193,0503210617,raw-accel,1.0
SAG0030503210617,dev,1464,1968,100.0,ZNE,11900,SAG003,33.373,130.2074,3.9,12.0,39.508,33.728,130.193,0503210617,raw-accel,1.0
NGS0230503210617,dev,812,1415,100.0,ZNE,11900,NGS023,33.7502,129.6899,3.9,12.0,46.599,33.728,130.193,0503210617,raw-accel,1.0
FKO0090503210617,dev,875,1366,100.0,ZNE,12000,FKO009,33.4952,130.5163,3.9,12.0,39.589,33.728,130.193,0503210617,raw-accel,1.0
YMG0060503210617,dev,468,1492,100.0,ZNE,6000,YMG006,34.149,130.9298,3.9,12.0,82.555,33.728,130.193,0503210617,raw-accel,1.0
FKO0080503210617,dev,1470,2280,100.0,ZNE,11900,FKO008,33.5716,130.8539,3.9,12.0,63.617,33.728,130.193,0503210617,raw-accel,1.0
FKO0010503210617,dev,974,1417,100.0,ZNE,11900,FKO001,33.8469,130.5124,3.9,12.0,32.352,33.728,130.193,0503210617,raw-accel,1.0
FKO0130503210617,dev,605,1410,100.0,ZNE,11900,FKO013,33.2252,130.5607,3.9,12.0,65.508,33.728,130.193,0503210617,raw-accel,1.0
SAG0050503210617,dev,1473,2072,100.0,ZNE,11900,SAG005,33.3213,130.0643,3.9,12.0,46.783,33.728,130.193,0503210617,raw-accel,1.0
SAG0010503210617,dev,934,1419,100.0,ZNE,11900,SAG001,33.5274,129.8771,3.9,12.0,36.794,33.728,130.193,0503210617,raw-accel,1.0
FKO0050503210617,dev,1391,1989,100.0,ZNE,11900,FKO005,33.6519,130.6962,3.9,12.0,47.332,33.728,130.193,0503210617,raw-accel,1.0
OIT0020503210617,dev,1563,2825,100.0,ZNE,6200,OIT002,33.5685,131.2678,3.9,12.0,101.085,33.728,130.193,0503210617,raw-accel,1.0
OIT0050503210617,dev,1496,2637,100.0,ZNE,6400,OIT005,33.4549,131.1142,3.9,12.0,90.595,33.728,130.193,0503210617,raw-accel,1.0
FKO0040503210617,dev,556,1478,100.0,ZNE,11900,FKO004,33.7388,131.0095,3.9,12.0,75.535,33.728,130.193,0503210617,raw-accel,1.0
FKO0030503210617,dev,610,1426,100.0,ZNE,11900,FKO003,33.8324,130.9014,3.9,12.0,66.512,33.728,130.193,0503210617,raw-accel,1.0
FKO0160503210617,dev,499,1457,100.0,ZNE,11900,FKO016,33.0159,130.4471,3.9,12.0,82.646,33.728,130.193,0503210617,raw-accel,1.0
GIF0230606242310,train,967,1572,100.0,ZNE,6000,GIF023,35.3882,137.2158,3.9,10.0,52.523,35.8,137.5,0606242310,raw-accel,1.0
GIF0240606242310,train,848,1521,100.0,ZNE,6000,GIF024,35.3009,137.387,3.9,10.0,56.447,35.8,137.5,0606242310,raw-accel,1.0
AIC0050606242310,train,594,1441,100.0,ZNE,6000,AIC005,35.1979,137.2056,3.9,10.0,72.08,35.8,137.5,0606242310,raw-accel,1.0
SIG0080606242310,train,1443,3012,100.0,ZNE,6000,SIG008,35.0701,136.2946,3.9,10.0,136.101,35.8,137.5,0606242310,raw-accel,1.0
AIC0080606242310,train,621,1556,100.0,ZNE,6000,AIC008,35.0977,137.5697,3.9,10.0,78.369,35.8,137.5,0606242310,raw-accel,1.0
NGN0200606242310,train,1000,1584,100.0,ZNE,6000,NGN020,35.8282,137.9532,3.9,10.0,40.997,35.8,137.5,0606242310,raw-accel,1.0
GIF0200606242310,train,598,1504,100.0,ZNE,6000,GIF020,35.4243,136.7553,3.9,10.0,79.251,35.8,137.5,0606242310,raw-accel,1.0
AIC0100606242310,train,432,1507,100.0,ZNE,6000,AIC010,34.976,137.4236,3.9,10.0,91.912,35.8,137.5,0606242310,raw-accel,1.0
SZO0260606242310,train,343,1521,100.0,ZNE,6000,SZO026,34.9816,137.8975,3.9,10.0,97.903,35.8,137.5,0606242310,raw-accel,1.0
NGN0160606242310,train,558,1467,100.0,ZNE,6000,NGN016,35.9151,138.2421,3.9,10.0,68.111,35.8,137.5,0606242310,raw-accel,1.0
GIF0070606242310,train,1578,1913,100.0,ZNE,7000,GIF007,36.0378,137.4861,3.9,10.0,26.479,35.8,137.5,0606242310,raw-accel,1.0
NGN0180606242310,train,1569,1728,100.0,ZNE,6400,NGN018,35.8132,137.5295,3.9,10.0,3.039,35.8,137.5,0606242310,raw-accel,1.0
SZO0210606242310,train,350,1564,100.0,ZNE,6000,SZO021,35.0969,138.1332,3.9,10.0,96.992,35.8,137.5,0606242310,raw-accel,1.0
GIF0180606242310,train,1079,1507,100.0,ZNE,6000,GIF018,35.4887,137.5,3.9,10.0,34.625,35.8,137.5,0606242310,raw-accel,1.0
GIF0110606242310,train,1430,1963,100.0,ZNE,6000,GIF011,35.7593,136.9808,3.9,10.0,47.068,35.8,137.5,0606242310,raw-accel,1.0
GIF0160606242310,train,1010,1510,100.0,ZNE,6000,GIF016,35.5424,137.1191,3.9,10.0,44.782,35.8,137.5,0606242310,raw-accel,1.0
GIF0120606242310,train,502,1550,100.0,ZNE,6000,GIF012,35.6365,136.4882,3.9,10.0,93.162,35.8,137.5,0606242310,raw-accel,1.0
GIF0150606242310,train,875,1554,100.0,ZNE,6000,GIF015,35.5454,136.9072,3.9,10.0,60.588,35.8,137.5,0606242310,raw-accel,1.0
GIF0040606242310,train,873,1500,100.0,ZNE,6000,GIF004,36.2492,137.5174,3.9,10.0,49.987,35.8,137.5,0606242310,raw-accel,1.0
SZO0220606242310,train,514,1529,100.0,ZNE,6000,SZO022,35.0916,137.8136,3.9,10.0,83.76,35.8,137.5,0606242310,raw-accel,1.0
NGN0210606242310,train,966,1552,100.0,ZNE,6000,NGN021,35.7304,137.9341,3.9,10.0,39.935,35.8,137.5,0606242310,raw-accel,1.0
AIC0090606242310,train,538,1538,100.0,ZNE,6000,AIC009,35.0812,137.1464,3.9,10.0,86.131,35.8,137.5,0606242310,raw-accel,1.0
GIF0260606242310,train,763,1593,100.0,ZNE,6000,GIF026,35.5912,136.7414,3.9,10.0,72.353,35.8,137.5,0606242310,raw-accel,1.0
GIF0210606242310,train,875,1564,100.0,ZNE,6000,GIF021,35.4426,137.0,3.9,10.0,60.199,35.8,137.5,0606242310,raw-accel,1.0
YMN0050606242310,train,1530,2748,100.0,ZNE,6000,YMN005,35.6548,138.5677,3.9,10.0,97.75,35.8,137.5,0606242310,raw-accel,1.0
YMN0100606242310,train,500,1518,100.0,ZNE,6000,YMN010,35.7918,138.4096,3.9,10.0,82.066,35.8,137.5,0606242310,raw-accel,1.0
SZO0150606242310,train,278,1564,100.0,ZNE,6000,SZO015,35.2435,138.3407,3.9,10.0,98.098,35.8,137.5,0606242310,raw-accel,1.0
GIF0140606242310,train,1306,1502,100.0,ZNE,6000,GIF014,35.6576,137.4258,3.9,10.0,17.197,35.8,137.5,0606242310,raw-accel,1.0
GIF0130606242310,train,1124,1500,100.0,ZNE,6000,GIF013,35.6637,137.1617,3.9,10.0,34.1,35.8,137.5,0606242310,raw-accel,1.0
GIF0020606242310,train,705,1511,100.0,ZNE,6000,GIF002,36.2734,137.0253,3.9,10.0,67.789,35.8,137.5,0606242310,raw-accel,1.0
NGN0190606242310,train,1420,1727,100.0,ZNE,6400,NGN019,35.8562,137.7078,3.9,10.0,19.754,35.8,137.5,0606242310,raw-accel,1.0
GIF0060606242310,train,1504,2151,100.0,ZNE,6000,GIF006,36.0333,136.9528,3.9,10.0,55.704,35.8,137.5,0606242310,raw-accel,1.0
NGN0170606242310,train,1091,1587,100.0,ZNE,6000,NGN017,35.9748,137.8255,3.9,10.0,35.19,35.8,137.5,0606242310,raw-accel,1.0
GIF0100606242310,train,1552,1805,100.0,ZNE,6000,GIF010,35.8029,137.245,3.9,10.0,23.006,35.8,137.5,0606242310,raw-accel,1.0
GIF0190606242310,train,1068,1552,100.0,ZNE,6000,GIF019,35.4495,137.4039,3.9,10.0,39.941,35.8,137.5,0606242310,raw-accel,1.0
NGN0130606242310,train,910,1558,100.0,ZNE,6000,NGN013,36.1833,137.7852,3.9,10.0,49.763,35.8,137.5,0606242310,raw-accel,1.0
GIF0080606242310,train,1537,1874,100.0,ZNE,6000,GIF008,35.9515,137.26,3.9,10.0,27.419,35.8,137.5,0606242310,raw-accel,1.0
NGN0250606242310,train,1451,2281,100.0,ZNE,6200,NGN025,35.2807,137.8567,3.9,10.0,66.169,35.8,137.5,0606242310,raw-accel,1.0
NGN0220606242310,train,1447,1780,100.0,ZNE,6100,NGN022,35.6079,137.6125,3.9,10.0,23.66,35.8,137.5,0606242310,raw-accel,1.0
YMN0080606242310,train,392,1454,100.0,ZNE,6000,YMN008,35.432,138.3321,3.9,10.0,85.651,35.8,137.5,0606242310,raw-accel,1.0
NGN0240606242310,train,1506,2065,100.0,ZNE,6800,NGN024,35.5232,137.8374,3.9,10.0,43.33,35.8,137.5,0606242310,raw-accel,1.0
AIC0060606242310,train,795,1579,100.0,ZNE,6000,AIC006,35.2159,137.5086,3.9,10.0,64.972,35.8,137.5,0606242310,raw-accel,1.0
IBR0030207271759,train,1475,2083,100.0,ZNE,11900,IBR003,36.5915,140.6453,4.5,58.0,15.282,36.456,140.617,0207271759,raw-accel,1.0
IBR0040207271759,train,932,1509,100.0,ZNE,11900,IBR004,36.5273,140.4094,4.5,58.0,20.187,36.456,140.617,0207271759,raw-accel,1.0
SIT0030207271759,train,405,1554,100.0,ZNE,11900,SIT003,36.072,139.6968,4.5,58.0,92.922,36.456,140.617,0207271759,raw-accel,1.0
TCG0080207271759,train,285,1277,100.0,ZNE,11900,TCG008,36.56,139.7675,4.5,58.0,76.822,36.456,140.617,0207271759,raw-accel,1.0
FKS0090207271759,train,368,1511,100.0,ZNE,11900,FKS009,37.2778,140.6349,4.5,58.0,91.42,36.456,140.617,0207271759,raw-accel,1.0
FKS0160207271759,train,379,1415,100.0,ZNE,11900,FKS016,37.1228,140.1914,4.5,58.0,83.293,36.456,140.617,0207271759,raw-accel,1.0
CHB0020207271759,train,300,1539,100.0,ZNE,11900,CHB002,35.7868,139.9031,4.5,58.0,98.255,36.456,140.617,0207271759,raw-accel,1.0
TCG0090207271759,train,301,1372,100.0,ZNE,11900,TCG009,36.7258,139.7155,4.5,58.0,85.919,36.456,140.617,0207271759,raw-accel,1.0
IBR0170207271759,train,558,1465,100.0,ZNE,11900,IBR017,35.9537,140.3194,4.5,58.0,61.925,36.456,140.617,0207271759,raw-accel,1.0
TCG0110207271759,train,365,1472,100.0,ZNE,11900,TCG011,36.3867,139.6145,4.5,58.0,90.055,36.456,140.617,0207271759,raw-accel,1.0
IBR0050207271759,train,1409,2078,100.0,ZNE,11900,IBR005,36.3851,140.2372,4.5,58.0,34.895,36.456,140.617,0207271759,raw-accel,1.0
TCG0030207271759,train,1451,2549,100.0,ZNE,11900,TCG003,36.8144,139.7153,4.5,58.0,89.811,36.456,140.617,0207271759,raw-accel,1.0
FKS0140207271759,train,707,1472,100.0,ZNE,11900,FKS014,36.8683,140.43,4.5,58.0,48.799,36.456,140.617,0207271759,raw-accel,1.0
FKS0130207271759,train,529,1435,100.0,ZNE,11900,FKS013,37.09,140.5563,4.5,58.0,70.725,36.456,140.617,0207271759,raw-accel,1.0
IBR0010207271759,train,1455,2171,100.0,ZNE,11900,IBR001,36.7761,140.3569,4.5,58.0,42.507,36.456,140.617,0207271759,raw-accel,1.0
IBR0060207271759,train,1230,1810,100.0,ZNE,11900,IBR006,36.369,140.4528,4.5,58.0,17.597,36.456,140.617,0207271759,raw-accel,1.0
TCG0070207271759,train,569,1482,100.0,ZNE,11900,TCG007,36.5692,139.8861,4.5,58.0,66.541,36.456,140.617,0207271759,raw-accel,1.0
IBR0130207271759,train,809,1527,100.0,ZNE,11900,IBR013,36.1587,140.4892,4.5,58.0,34.995,36.456,140.617,0207271759,raw-accel,1.0
TCG0130207271759,train,1476,2283,100.0,ZNE,11900,TCG013,36.4368,140.0225,4.5,58.0,53.234,36.456,140.617,0207271759,raw-accel,1.0
TCG0140207271759,train,1461,2145,100.0,ZNE,11900,TCG014,36.545,140.1742,4.5,58.0,40.809,36.456,140.617,0207271759,raw-accel,1.0
IBR0070207271759,train,882,1498,100.0,ZNE,11900,IBR007,36.3523,140.5955,4.5,58.0,11.694,36.456,140.617,0207271759,raw-accel,1.0
FKS0280410240716,train,1456,2011,100.0,ZNE,11900,FKS028,37.3491,139.3144,4.3,21.0,39.363,37.371,138.87,0410240716,raw-accel,1.0
NIG0160410240716,train,935,1370,100.0,ZNE,11900,NIG016,37.6421,138.7676,4.3,21.0,31.478,37.371,138.87,0410240716,raw-accel,1.0
FKS0270410240716,train,403,1358,100.0,ZNE,11900,FKS027,37.07,139.6808,4.3,21.0,79.234,37.371,138.87,0410240716,raw-accel,1.0
NIG0210410240716,train,959,1398,100.0,ZNE,11900,NIG021,37.1281,138.7468,4.3,21.0,29.136,37.371,138.87,0410240716,raw-accel,1.0
FKS0300410240716,train,659,1337,100.0,ZNE,11900,FKS030,37.453,139.5133,4.3,21.0,57.56,37.371,138.87,0410240716,raw-accel,1.0
KNG0030404062205,train,456,1528,100.0,ZNE,6000,KNG003,35.2727,139.6579,4.3,65.0,71.735,35.803,140.109,0404062205,raw-accel,1.0
IBR0120404062205,train,337,1270,100.0,ZNE,11900,IBR012,36.1901,140.2869,4.3,65.0,45.936,35.803,140.109,0404062205,raw-accel,1.0
TKY0040404062205,train,1374,2425,100.0,ZNE,11900,TKY004,35.6282,139.4034,4.3,65.0,66.621,35.803,140.109,0404062205,raw-accel,1.0
CHB0010404062205,train,384,1185,100.0,ZNE,11900,CHB001,35.9595,139.8733,4.3,65.0,27.462,35.803,140.109,0404062205,raw-accel,1.0
IBR0130404062205,train,406,1336,100.0,ZNE,11900,IBR013,36.1587,140.4892,4.3,65.0,52.309,35.803,140.109,0404062205,raw-accel,1.0
KNG0080404062205,train,313,1444,100.0,ZNE,6000,KNG008,35.5751,139.3265,4.3,65.0,75.096,35.803,140.109,0404062205,raw-accel,1.0
KNG0060404062205,train,442,1437,100.0,ZNE,6000,KNG006,35.4544,139.5387,4.3,65.0,64.511,35.803,140.109,0404062205,raw-accel,1.0
TKY0060404062205,train,385,1332,100.0,ZNE,11900,TKY006,35.699,139.5029,4.3,65.0,55.92,35.803,140.109,0404062205,raw-accel,1.0
CHB0030404062205,train,481,1222,100.0,ZNE,11900,CHB003,35.7943,140.0564,4.3,65.0,4.843,35.803,140.109,0404062205,raw-accel,1.0
IBR0170404062205,train,409,1220,100.0,ZNE,11900,IBR017,35.9537,140.3194,4.3,65.0,25.308,35.803,140.109,0404062205,raw-accel,1.0
HYG0040101152320,train,1379,1523,100.0,ZNE,17600,HYG004,35.4582,134.5748,4.4,9.0,6.104,35.47,134.509,0101152320,raw-accel,1.0
HYG0030101152320,train,976,1415,100.0,ZNE,11900,HYG003,35.4615,134.8758,4.4,9.0,33.242,35.47,134.509,0101152320,raw-accel,1.0
OKY0150101152320,train,566,1293,100.0,ZNE,11900,OKY015,35.2793,133.9256,4.4,9.0,57.003,35.47,134.509,0101152320,raw-accel,1.0
HYG0070101152320,train,989,1435,100.0,ZNE,11900,HYG007,35.1637,134.5459,4.4,9.0,34.233,35.47,134.509,0101152320,raw-accel,1.0
OKY0090101152320,train,445,1306,100.0,ZNE,12000,OKY009,34.9176,134.0923,4.4,9.0,72.178,35.47,134.509,0101152320,raw-accel,1.0
HYG0100101152320,train,536,1474,100.0,ZNE,11900,HYG010,35.0593,135.1777,4.4,9.0,75.991,35.47,134.509,0101152320,raw-accel,1.0
HYG0010101152320,train,1428,1677,100.0,ZNE,11900,HYG001,35.6194,134.45,4.4,9.0,17.454,35.47,134.509,0101152320,raw-accel,1.0
HYG0050101152320,train,918,1364,100.0,ZNE,11900,HYG005,35.3407,134.8619,4.4,9.0,35.077,35.47,134.509,0101152320,raw-accel,1.0
HYG0140101152320,train,484,1346,100.0,ZNE,11900,HYG014,35.0023,134.9999,4.4,9.0,68.52,35.47,134.509,0101152320,raw-accel,1.0
TTR0040101152320,train,797,1304,100.0,ZNE,11900,TTR004,35.4631,134.0684,4.4,9.0,39.921,35.47,134.509,0101152320,raw-accel,1.0
TTR0030101152320,train,1039,1440,100.0,ZNE,11900,TTR003,35.3432,134.2075,4.4,9.0,30.757,35.47,134.509,0101152320,raw-accel,1.0
OKY0030101152320,train,1332,1798,100.0,ZNE,11900,OKY003,35.1737,134.3386,4.4,9.0,36.404,35.47,134.509,0101152320,raw-accel,1.0
MYG0060305262234,train,1415,2451,100.0,ZNE,11900,MYG006,38.5801,140.9654,4.8,76.0,64.547,38.888,141.596,0305262234,raw-accel,1.0
MYG0080305262234,train,1382,2252,100.0,ZNE,11900,MYG008,38.5769,141.4514,4.8,76.0,36.807,38.888,141.596,0305262234,raw-accel,1.0
MYG0010305262234,train,1481,2248,100.0,ZNE,11900,MYG001,38.9015,141.5684,4.8,76.0,2.822,38.888,141.596,0305262234,raw-accel,1.0
IWT0080305262234,train,1417,2244,100.0,ZNE,12000,IWT008,39.0815,141.7083,4.8,76.0,23.611,38.888,141.596,0305262234,raw-accel,1.0
IWT0060305262234,train,1463,2537,100.0,ZNE,11900,IWT006,39.4806,141.9652,4.8,76.0,73.196,38.888,141.596,0305262234,raw-accel,1.0
IWT0140305262234,train,1405,2540,100.0,ZNE,11900,IWT014,39.4844,141.147,4.8,76.0,76.803,38.888,141.596,0305262234,raw-accel,1.0
MYG0120305262234,train,1224,2411,100.0,ZNE,11900,MYG012,38.3233,141.0272,4.8,76.0,79.933,38.888,141.596,0305262234,raw-accel,1.0
IWT0150305262234,train,1388,2588,100.0,ZNE,11900,IWT015,39.318,140.7792,4.8,76.0,85.192,38.888,141.596,0305262234,raw-accel,1.0
AKT0230305262234,train,246,1445,100.0,ZNE,11900,AKT023,39.1462,140.717,4.8,76.0,81.209,38.888,141.596,0305262234,raw-accel,1.0
IWT0180305262234,train,1304,2618,100.0,ZNE,11900,IWT018,39.6953,141.1478,4.8,76.0,97.731,38.888,141.596,0305262234,raw-accel,1.0
IWT0200305262234,train,1288,2626,100.0,ZNE,11900,IWT020,39.7841,141.3295,4.8,76.0,102.273,38.888,141.596,0305262234,raw-accel,1.0
MYG0040305262234,train,1411,2374,100.0,ZNE,11900,MYG004,38.7292,141.0217,4.8,76.0,52.817,38.888,141.596,0305262234,raw-accel,1.0
MYG0030305262234,train,1452,2301,100.0,ZNE,11900,MYG003,38.7348,141.3106,4.8,76.0,30.037,38.888,141.596,0305262234,raw-accel,1.0
IWT0160305262234,train,1435,2558,100.0,ZNE,11900,IWT016,39.5997,141.6789,4.8,76.0,79.481,38.888,141.596,0305262234,raw-accel,1.0
IWT0170305262234,train,1388,2578,100.0,ZNE,11900,IWT017,39.6336,141.4376,4.8,76.0,84.045,38.888,141.596,0305262234,raw-accel,1.0
IWT0100305262234,train,1405,2322,100.0,ZNE,11900,IWT010,38.9334,141.1173,4.8,76.0,41.737,38.888,141.596,0305262234,raw-accel,1.0
MYG0050305262234,train,1389,2564,100.0,ZNE,11900,MYG005,38.7992,140.6507,4.8,76.0,82.484,38.888,141.596,0305262234,raw-accel,1.0
